pokemon_id,version_id,flavor_text
100,10,"A life-form whose identity is unknown.
It is said to SCREECH or suddenly
SELFDESTRUCT."
100,11,"Usually found in power plants. Easily
mistaken for a POKé BALL, it has
zapped many people."
100,12,"It looks just like a Poké Ball.
It is dangerous because it may
electrocute or explode on touch."
100,13,"It looks just like a Poké Ball.
It is dangerous because it may
electrocute or explode on touch."
100,14,"It looks just like a Poké Ball.
It is dangerous because it may
electrocute or explode on touch."
100,15,"It rolls to move. If the ground is
uneven, a sudden jolt from hitting
a bump can cause it to explode."
100,16,"It was discovered when Poké Balls
were introduced. It is said that
there is some connection."
101,1,"It stores electric
energy under very
high pressure.It often explodes
with little or no
provocation."
101,2,"It stores electric
energy under very
high pressure.It often explodes
with little or no
provocation."
101,3,"Stores electrical
energy inside its
body. Even theslightest shock
could trigger a
huge explosion."
101,4,"It is dangerous.
If it has too much
electricity andhas nothing to do,
it amuses itself
by exploding."
101,5,"It stores an over­
flowing amount of
electric energyinside its body.
Even a small shock
makes it explode."
101,6,"The more energy it
charges up, the
faster it gets.But this also
makes it more
likely to explode."
101,7,"ELECTRODE eats electricity in the
atmosphere. On days when lightning
strikes, you can see this POKéMONexploding all over the place from
eating too much electricity."
101,8,"One of ELECTRODE’s characteristics is
its attraction to electricity.
It is a problematical POKéMON thatcongregates mostly at electrical
power plants to feed on electricity
that has just been generated."
101,9,"They appear in great numbers at electric
power plants. Because they feed on
electricity, they cause massive and
chaotic blackouts in nearby cities."
101,10,"It explodes in response to even minor
stimuli. It is feared, with the nickname
of “The Bomb Ball.”"
101,11,"It stores electric energy under very high
pressure. It often explodes with little or
no provocation."
101,12,"It is known to drift on winds if it
is bloated to bursting with stored
electricity."
101,13,"It is known to drift on winds if it
is bloated to bursting with stored
electricity."
101,14,"It is known to drift on winds if it
is bloated to bursting with stored
electricity."
101,15,"It is dangerous. If it has too much
electricity and has nothing to do,
it amuses itself by exploding."
101,16,"It stores an overflowing amount of
electric energy inside its body.
Even a small shock makes it explode."
102,1,"Often mistaken
for eggs.
When disturbed,they quickly
gather and attack
in swarms."
102,2,"Often mistaken
for eggs.
When disturbed,they quickly
gather and attack
in swarms."
102,3,"The heads attract
each other and
spin around.There must be 6
heads for it to
maintain balance."
102,4,"The shell is very
durable. Even if
it cracks, it cansurvive without
spilling the
contents."
102,5,"Using telepathy
only they can
receive, theyalways form a
cluster of six
EXEGGCUTE."
102,6,"If even one is
separated from the
group, the energybond between the
six will make them
rejoin instantly."
102,7,"This POKéMON consists of six eggs that
form a closely knit cluster. The six eggs
attract each other and spin around.When cracks increasingly appear on the
eggs, EXEGGCUTE is close to evolution."
102,8,"This POKéMON consists of six eggs that
form a closely knit cluster. The six eggs
attract each other and spin around.When cracks increasingly appear on the
eggs, EXEGGCUTE is close to evolution."
102,9,"It consists of six eggs that care for each
other. The eggs attract each other and
spin around. When cracks increasingly
appear, it is close to evolution."
102,10,"Even though it appears to be eggs of
some sort, it was discovered to be a life-
form more like plant seeds."
102,11,"It is often mistaken for eggs. When
disturbed, they quickly gather and attack
in swarms."
102,12,"Its six eggs converse using
telepathy. They can quickly gather
if they become separated."
102,13,"Its six eggs converse using
telepathy. They can quickly gather
if they become separated."
102,14,"Its six eggs converse using
telepathy. They can quickly gather
if they become separated."
102,15,"Their shells are very durable. Even if
they crack, they can survive without
spilling their contents."
102,16,"Using telepathy only they can
employ, they always form a
cluster of six EXEGGCUTE."
103,1,"Legend has it that
on rare occasions,
one of its headswill drop off and
continue on as an
EXEGGCUTE."
103,2,"Legend has it that
on rare occasions,
one of its headswill drop off and
continue on as an
EXEGGCUTE."
103,3,"Its cries are very
noisy. This is
because each ofthe 3 heads thinks
about whatever it
likes."
103,4,"Its three heads
think independent­
ly. However, theyare friendly and
never appear to
squabble."
103,5,"If a head drops
off, it emits a
telepathic call insearch of others
to form an
EXEGGCUTE cluster."
103,6,"Living in a good
environment makes
it grow lots ofheads. A head that
drops off becomes
an EXEGGCUTE."
103,7,"EXEGGUTOR originally came from the
tropics. Its heads steadily grow larger
from exposure to strong sunlight.It is said that when the heads fall off,
they group together to form EXEGGCUTE."
103,8,"EXEGGUTOR originally came from the
tropics. Its heads steadily grow larger
from exposure to strong sunlight.It is said that when the heads fall off,
they group together to form EXEGGCUTE."
103,9,"Originally from the tropics, EXEGGUTOR’s
heads grow larger from exposure to strong
sunlight. It is said that when the heads
fall, they group to form an EXEGGCUTE."
103,10,"It is called “The Walking Tropical
Rainforest.” Each of the nuts has
a face and a will of its own."
103,11,"It is said that on rare occasions, one
of its heads will drop off and continue on
as an EXEGGCUTE."
103,12,"It is called “The Walking Jungle.”
If a head grows too big, it falls
off and becomes an EXEGGCUTE."
103,13,"It is called “The Walking Jungle.”
If a head grows too big, it falls
off and becomes an EXEGGCUTE."
103,14,"It is called “The Walking Jungle.”
If a head grows too big, it falls
off and becomes an EXEGGCUTE."
103,15,"Its three heads think independently.
However, they are friendly and
never appear to squabble."
103,16,"If a head drops off, it emits a
telepathic call in search of others
to form an EXEGGCUTE cluster."
104,1,"Because it never
removes its skull
helmet, no onehas ever seen
this POKéMON's
real face."
104,2,"Because it never
removes its skull
helmet, no onehas ever seen
this POKéMON's
real face."
104,3,"Wears the skull
of its deceased
mother. Its criesecho inside the
skull and come out
as a sad melody."
104,4,"If it is sad or
lonely, the skull
it wears shakes,and emits a plain­
tive and mournful
sound."
104,5,"It always wears
the skull of its
dead mother, so noone has any idea
what its hidden
face looks like."
104,6,"It lost its mother
after its birth.
It wears itsmother's skull,
never revealing
its true face."
104,7,"CUBONE pines for the mother it will
never see again. Seeing a likeness of
its mother in the full moon, it cries.The stains on the skull the POKéMON
wears are made by the tears it sheds."
104,8,"CUBONE pines for the mother it will
never see again. Seeing a likeness of
its mother in the full moon, it cries.The stains on the skull the POKéMON
wears are made by the tears it sheds."
104,9,"It pines for the mother it will never see
again. Seeing a likeness of its mother in
the full moon, it cries. The stains on the
skull it wears are from its tears."
104,10,"It wears the skull of its dead mother on
its head. When it becomes lonesome, it is
said to cry loudly."
104,11,"Because it never removes its skull helmet,
no one has ever seen this POKéMON’s real
face."
104,12,"When it thinks of its dead mother,
it cries. Its crying makes the
skull it wears rattle hollowly."
104,13,"When it thinks of its dead mother,
it cries. Its crying makes the
skull it wears rattle hollowly."
104,14,"When it thinks of its dead mother,
it cries. Its crying makes the
skull it wears rattle hollowly."
104,15,"If it is sad or lonely, the skull
it wears shakes and emits a plaintive
and mournful sound."
104,16,"It always wears the skull of its
dead mother, so no one has any idea
what its hidden face looks like."
105,1,"The bone it holds
is its key weapon.
It throws thebone skillfully
like a boomerang
to KO targets."
105,2,"The bone it holds
is its key weapon.
It throws thebone skillfully
like a boomerang
to KO targets."
105,3,"Small and weak,
this POKéMON is
adept with itsbone club. It has
grown more vicious
over the ages."
105,4,"It has been seen
pounding boulders
with the bone itcarries in order
to tap out mes­
sages to others."
105,5,"It collects bones
from an unknown
place. A MAROWAKgraveyard exists
somewhere in the
world, rumors say."
105,6,"Somewhere in the
world is a ceme­
tery just forMAROWAK. It gets
its bones from
those graves."
105,7,"MAROWAK is the evolved form of a CUBONE
that has overcome its sadness at the
loss of its mother and grown tough.This POKéMON’s tempered and hardened
spirit is not easily broken."
105,8,"MAROWAK is the evolved form of a CUBONE
that has overcome its sadness at the
loss of its mother and grown tough.This POKéMON’s tempered and hardened
spirit is not easily broken."
105,9,"A MAROWAK is the evolved form of a CUBONE
that has grown tough by overcoming the
grief of losing its mother. Its tempered
and hardened spirit is not easily broken."
105,10,"It is small and was originally very weak.
Its temperament turned ferocious when it
began using bones."
105,11,"The bone it holds is its key weapon.
It throws the bone skillfully like a
boomerang to KO targets."
105,12,"From its birth, this savage Pokémon
constantly holds bones. It is
skilled in using them as weapons."
105,13,"From its birth, this savage Pokémon
constantly holds bones. It is
skilled in using them as weapons."
105,14,"From its birth, this savage Pokémon
constantly holds bones. It is
skilled in using them as weapons."
