item_id,version_group_id,language_id,flavor_text
185,5,9,"POKéBLOCK ingredient.
Plant in loamy soil
to grow a mystery."
185,6,9,"POKéBLOCK ingredient.
Plant in loamy soil
to grow a mystery."
185,7,9,"Can be ground up into a powder as
an ingredient for medicine."
185,8,9,"A Poffin ingredient. If held by a
Pokémon, it restores its HP if it is
hit by a foe’s supereffective attack."
185,9,9,"A Poffin ingredient. If held by a
Pokémon, it restores its HP if it is
hit by a foe’s supereffective attack."
185,10,9,"If held by a Pokémon, it restores
its HP if it is hit by a foe’s
supereffective attack."
185,11,5,"Tenue, cette Baie restaure les PV
du Pokémon s’il subit une attaque
super efficace."
185,11,9,"If held by a Pokémon, it restores
its HP if it is hit by any
supereffective attack."
185,14,9,"If held by a Pokémon, it restores
its HP if it is hit by any
supereffective attack."
186,8,9,"A Poffin ingredient. If held by a
Pokémon, it raises the accuracy of a
move just once in a pinch."
186,9,9,"A Poffin ingredient. If held by a
Pokémon, it raises the accuracy of a
move just once in a pinch."
186,10,9,"If held by a Pokémon, it raises the
accuracy of a move just once in a pinch."
186,11,5,"Tenue, cette Baie augmente une fois
la Précision d’une capacité en cas de
besoin."
186,11,9,"If held by a Pokémon, it raises the
accuracy of a move just once in a pinch."
186,14,9,"If held by a Pokémon, it raises the
accuracy of a move just once in a pinch."
187,8,9,"A Poffin ingredient. If held by a
Pokémon, it gets to move first just
once in a pinch."
187,9,9,"A Poffin ingredient. If held by a
Pokémon, it gets to move first just
once in a pinch."
187,10,9,"If held by a Pokémon, it gets to move
first just once in a pinch."
187,11,5,"Tenue, cette Baie permet d’attaquer
en premier une fois en cas de besoin."
187,11,9,"If held by a Pokémon, it gets to move
first just once in a pinch."
187,14,9,"If held by a Pokémon, it gets to move
first just once in a pinch."
188,8,9,"A Poffin ingredient. If held by a
Pokémon, and if a foe’s physical attack
lands, the foe also takes damage."
188,9,9,"A Poffin ingredient. If held by a
Pokémon, and if a foe’s physical attack
lands, the foe also takes damage."
188,10,9,"If held by a Pokémon and a foe’s
physical attack lands, the foe also
takes damage."
188,11,5,"Tenue, cette Baie inflige des dégâts
à l’ennemi s’il utilise une attaque
physique qui atteint son but."
188,11,9,"If held by a Pokémon and a physical
attack lands, the attacker also
takes damage."
188,14,9,"If held by a Pokémon and a physical
attack lands, the attacker also
takes damage."
189,8,9,"A Poffin ingredient. If held by a
Pokémon, and if a foe’s special attack
lands, the foe also takes damage."
189,9,9,"A Poffin ingredient. If held by a
Pokémon, and if a foe’s special attack
lands, the foe also takes damage."
189,10,9,"If held by a Pokémon and a foe’s
special attack lands, the foe also
takes damage."
189,11,5,"Tenue, cette Baie inflige des dégâts
à l’ennemi s’il utilise une attaque
spéciale qui atteint son but."
189,11,9,"If held by a Pokémon and a special
attack lands, the attacker also
takes damage."
189,14,9,"If held by a Pokémon and a special
attack lands, the attacker also
takes damage."
190,5,9,"A hold item that
casts a glare to
reduce accuracy."
190,6,9,"A hold item that
casts a glare to
reduce accuracy."
190,7,9,"An item to be held by a POKéMON.
It casts a tricky glare that lowers
the opponent’s accuracy."
190,8,9,"An item to be held by a Pokémon.
It casts a tricky glare that lowers
the opponent’s accuracy."
190,9,9,"An item to be held by a Pokémon.
It casts a tricky glare that lowers
the opponent’s accuracy."
190,10,9,"An item to be held by a Pokémon.
It casts a tricky glare that lowers
the opponent’s accuracy."
190,11,5,"Objet à tenir qui intimide et baisse
la Précision de l’ennemi."
190,11,9,"An item to be held by a Pokémon.
It casts a tricky glare that lowers
the opponent’s accuracy."
190,14,9,"An item to be held by a Pokémon.
It casts a tricky glare that lowers
the opponent’s accuracy."
191,5,9,"A hold item that
restores any
lowered stat."
191,6,9,"A hold item that
restores any
lowered stat."
191,7,9,"An item to be held by a POKéMON.
It restores any lowered stat in
battle. It can be used only once."
191,8,9,"An item to be held by a Pokémon.
It restores any lowered stat in
battle. It can be used only once."
191,9,9,"An item to be held by a Pokémon.
It restores any lowered stat in
battle. It can be used only once."
191,10,9,"An item to be held by a Pokémon.
It restores any lowered stat in
battle. It can be used only once."
191,11,5,"Objet à tenir qui restaure les stats
baissées. Ne peut être utilisé qu’une
fois."
191,11,9,"An item to be held by a Pokémon.
It restores any lowered stat in
battle. It can be used only once."
191,14,9,"An item to be held by a Pokémon.
It restores any lowered stat in
battle. It can be used only once."
191,15,9,"An item to be held by a Pokémon.
It will restore any lowered stat in
battle. It can be used only once.
"
192,5,9,"A hold item that
promotes growth,
but reduces SPEED."
192,6,9,"A hold item that
promotes growth,
but reduces SPEED."
192,7,9,"An item to be held by a POKéMON.
It promotes strong growth but
lowers SPEED while it is held."
192,8,9,"An item to be held by a Pokémon. It is
a stiff and heavy brace that promotes
strong growth but lowers Speed."
192,9,9,"An item to be held by a Pokémon. It is
a stiff and heavy brace that promotes
strong growth but lowers Speed."
192,10,9,"An item to be held by a Pokémon. It is
a stiff and heavy brace that promotes
strong growth but lowers Speed."
192,11,5,"Objet à tenir. C’est un bracelet dur
et lourd qui rend le porteur plus fort,
mais baisse sa Vitesse."
192,11,9,"An item to be held by a Pokémon. It is
a stiff and heavy brace that promotes
strong growth but lowers Speed."
192,14,9,"An item to be held by a Pokémon. It is
a stiff and heavy brace that promotes
strong growth but lowers Speed."
193,5,9,"A hold item that
gets EXP. points
from battles."
193,6,9,"A hold item that
gets EXP. points
from battles."
193,7,9,"An item to be held by a POKéMON.
The holder gets a share of EXP.
points without having to battle."
193,8,9,"An item to be held by a Pokémon.
The holder gets a share of a battle’s
Exp. Points without battling."
193,9,9,"An item to be held by a Pokémon.
The holder gets a share of a battle’s
Exp. Points without battling."
193,10,9,"An item to be held by a Pokémon.
The holder gets a share of a battle’s
Exp. Points without battling."
193,11,5,"Objet à tenir. Le porteur reçoit une
partie des points Exp. du combat sans
avoir à combattre."
193,11,9,"An item to be held by a Pokémon.
The holder gets a share of a battle’s
Exp. Points without battling."
193,14,9,"An item to be held by a Pokémon.
The holder gets a share of a battle’s
Exp. Points without battling."
193,15,9,"Turning on this special device will
allow all the pokemon on your team
to receive Exp. Points from battles."
194,5,9,"A hold item that
occasionally allows
the first strike."
194,6,9,"A hold item that
occasionally allows
the first strike."
194,7,9,"An item to be held by a POKéMON.
A light and sharp claw. The holder
may be able to strike first."
194,8,9,"An item to be held by a Pokémon.
A light, sharp claw that lets the
bearer move first occasionally."
194,9,9,"An item to be held by a Pokémon.
A light, sharp claw that lets the
bearer move first occasionally."
194,10,9,"An item to be held by a Pokémon.
A light, sharp claw that lets the
bearer move first occasionally."
194,11,5,"Objet à tenir. Griffe légère mais
tranchante qui permet parfois de
frapper le premier."
194,11,9,"An item to be held by a Pokémon.
A light, sharp claw that lets the
bearer move first occasionally."
194,14,9,"An item to be held by a Pokémon.
A light, sharp claw that lets the
bearer move first occasionally."
194,15,9,"An item to be held by a Pokémon.
This light, sharp claw lets the
bearer move first occasionally."
195,5,9,"A hold item that
calms spirits and
fosters friendship."
195,6,9,"A hold item that
calms spirits and
fosters friendship."
195,7,9,"An item to be held by a POKéMON.
A bell with a comforting chime that
makes the holder calm and friendly."
195,8,9,"An item to be held by a Pokémon. It is
a bell with a comforting chime that
calms the holder and makes it friendly."
195,9,9,"An item to be held by a Pokémon. It is
a bell with a comforting chime that
calms the holder and makes it friendly."
195,10,9,"An item to be held by a Pokémon. It is
a bell with a comforting chime that
calms the holder and makes it friendly."
195,11,5,"Objet à tenir. Grelot dont le carillon
calme le porteur et favorise l’amitié."
195,11,9,"An item to be held by a Pokémon. It is
a bell with a comforting chime that
calms the holder and makes it friendly."
195,14,9,"An item to be held by a Pokémon. It is
a bell with a comforting chime that
calms the holder and makes it friendly."
195,15,9,"An item to be held by a Pokémon.
The comforting chime of this bell
calms the holder, making it friendly."
196,5,9,"A hold item that
snaps POKéMON out
of infatuation."
196,6,9,"A hold item that
snaps POKéMON out
of infatuation."
196,7,9,"An item to be held by a POKéMON.
It snaps the holder out of
infatuation. It can be used once."
196,8,9,"An item to be held by a Pokémon. It
snaps the holder out of infatuation.
It can be used only once."
196,9,9,"An item to be held by a Pokémon. It
snaps the holder out of infatuation.
It can be used only once."
196,10,9,"An item to be held by a Pokémon. It
snaps the holder out of infatuation.
It can be used only once."
196,11,5,"Objet à tenir qui annule l’attirance
d’un Pokémon. Ne peut être utilisé
qu’une fois."
196,11,9,"An item to be held by a Pokémon. It
snaps the holder out of infatuation.
It can be used only once."
196,14,9,"An item to be held by a Pokémon. It
snaps the holder out of infatuation.
It can be used only once."
196,15,9,"An item to be held by a Pokémon.
It snaps the holder out of infatuation.
It can be used only once."
197,5,9,"Raises a move’s
power, but permits
only that move."
197,6,9,"Raises a move’s
power, but permits
only that move."
197,7,9,"An item to be held by a POKéMON.
It powers up one move, which
becomes the only usable one."
197,8,9,"An item to be held by a Pokémon.
This headband ups Attack, but allows
the use of only one kind of move."
197,9,9,"An item to be held by a Pokémon.
This headband ups Attack, but allows
the use of only one kind of move."
197,10,9,"An item to be held by a Pokémon.
This headband ups Attack, but allows
the use of only one kind of move."
197,11,5,"Objet à tenir. Ce bandeau monte
l’Attaque, mais ne permet d’utiliser
qu’une seule capacité par combat."
197,11,9,"An item to be held by a Pokémon.
This headband ups Attack, but allows
the use of only one of its moves."
197,14,9,"An item to be held by a Pokémon.
This headband ups Attack, but allows
the use of only one of its moves."
198,5,9,"A hold item that
may cause flinching
when the foe is hit."
198,6,9,"A hold item that
may cause flinching
when the foe is hit."
198,7,9,"An item to be held by a POKéMON.
It may cause the foe to flinch
upon taking damage."
198,8,9,"An item to be held by a Pokémon.
It may cause the foe to flinch when
the holder inflicts damage."
198,9,9,"An item to be held by a Pokémon.
It may cause the foe to flinch when
the holder inflicts damage."
198,10,9,"An item to be held by a Pokémon.
It may cause the foe to flinch when
the holder inflicts damage."
198,11,5,"Objet à tenir. Peut apeurer l’ennemi
lorsque le porteur lui inflige des
dégâts."
198,11,9,"An item to be held by a Pokémon.
When the holder inflicts damage,
the target may flinch."
198,14,9,"An item to be held by a Pokémon.
When the holder inflicts damage,
the target may flinch."
198,15,9,"An item to be held by a Pokémon.
When the holder successfully inflicts
damage, the target may also flinch."
199,5,9,"A hold item that
raises the power of
BUG-type moves."
199,6,9,"A hold item that
raises the power of
BUG-type moves."
199,7,9,"An item to be held by a POKéMON.
A shiny silver powder that boosts
the power of BUG-type moves."
199,8,9,"An item to be held by a Pokémon.
It is a shiny, silver powder that ups
the power of Bug-type moves."
199,9,9,"An item to be held by a Pokémon.
It is a shiny, silver powder that ups
the power of Bug-type moves."
199,10,9,"An item to be held by a Pokémon.
It is a shiny, silver powder that ups
the power of Bug-type moves."
199,11,5,"Objet à tenir. Poudre d’argent
brillante qui monte la puissance
des capacités de type Insecte."
199,11,9,"An item to be held by a Pokémon.
It is a shiny, silver powder that ups
the power of Bug-type moves."
199,14,9,"An item to be held by a Pokémon.
It is a shiny, silver powder that ups
the power of Bug-type moves."
199,15,9,"An item to beheld by a Pokémon.
It is a shiny, silver powder that will
boost the power of Bug-type moves."
200,5,9,"Doubles money in
battle if the holder
takes part."
200,6,9,"Doubles money in
battle if the
holder takes part."
200,7,9,"An item to be held by a POKéMON.
It doubles the battle money if the
holding POKéMON takes part."
200,8,9,"An item to be held by a Pokémon.
It doubles a battle’s prize money if
the holding Pokémon joins in."
200,9,9,"An item to be held by a Pokémon.
It doubles a battle’s prize money if
the holding Pokémon joins in."
200,10,9,"An item to be held by a Pokémon.
It doubles a battle’s prize money if
the holding Pokémon joins in."
200,11,5,"Objet à tenir. Double l’argent gagné
si le porteur se joint au combat."
200,11,9,"An item to be held by a Pokémon.
It doubles a battle’s prize money if
the holding Pokémon joins in."
200,14,9,"An item to be held by a Pokémon.
It doubles a battle’s prize money if
the holding Pokémon joins in."
200,15,9,"An item to be held by a Pokémon.
It doubles any prize money received
if he holding Pokémon joins a battle."
201,5,9,"A hold item that
helps repel wild
POKéMON."
201,6,9,"A hold item that
helps repel wild
POKéMON."
201,7,9,"An item to be held by a POKéMON.
It repels wild POKéMON if the
holder is first in the party."
201,8,9,"An item to be held by a Pokémon.
It helps keep wild Pokémon away if the
holder is the first one in the party."
201,9,9,"An item to be held by a Pokémon.
It helps keep wild Pokémon away if the
holder is the first one in the party."
201,10,9,"An item to be held by a Pokémon.
It helps keep wild Pokémon away if the
holder is the first one in the party."
201,11,5,"Objet à tenir. Aide à repousser les
Pokémon sauvages si le porteur est
le premier Pokémon de l’équipe."
201,11,9,"An item to be held by a Pokémon.
It helps keep wild Pokémon away if the
holder is the first one in the party."
201,14,9,"An item to be held by a Pokémon.
It helps keep wild Pokémon away if the
holder is the first one in the party."
